"case_id","abbrev","name","signal_density","group_label","category"
48,"GRN","Gigantocellular reticular nucleus",532277.227723,"relapse","HB"
48,"IRN","Intermediate reticular nucleus",890545.454545,"relapse","HB"
48,"MARN","Magnocellular reticular nucleus",1943553.57143,"relapse","HB"
48,"PARN","Parvicellular reticular nucleus",1765126.12613,"relapse","HB"
48,"VI","Abducens nucleus",691000,"relapse","HB"
48,"VII","Facial motor nucleus",3409925.37313,"relapse","HB"
48,"VNC","Vestibular nuclei",5055320,"relapse","HB"
48,"CN","Cochlear nuclei",1634664.09266,"relapse","HB"
48,"NTB","Nucleus of the trapezoid body",3297333.33333,"relapse","HB"
48,"B","Barrington's nucleus",6758416.66667,"relapse","HB"
48,"DTN","Dorsal tegmental nucleus",2507903.22581,"relapse","HB"
48,"PCG","Pontine central gray",7745358.85167,"relapse","HB"
48,"PG","Pontine gray",24892168.9655,"relapse","HB"
48,"PRNc","Pontine reticular nucleus, caudal part",13031633.3333,"relapse","HB"
48,"SG","Supragenual nucleus",753400,"relapse","HB"
48,"SUT","Supratrigeminal nucleus",23978409.8361,"relapse","HB"
48,"TRN","Tegmental reticular nucleus",12416473.6842,"relapse","HB"
48,"V","Motor nucleus of trigeminal",14475120,"relapse","HB"
48,"CS","Superior central nucleus raphe",3668661.61616,"relapse","HB"
48,"LC","Locus ceruleus",10348166.6667,"relapse","HB"
48,"LDT","Laterodorsal tegmental nucleus",6527153.84615,"relapse","HB"
48,"NI","Nucleus incertus",13883767.4419,"relapse","HB"
48,"PRNr","Pontine reticular nucleus",8007302.8169,"relapse","HB"
48,"SLC","Subceruleus nucleus",18960000,"relapse","HB"
48,"SLD","Sublaterodorsal nucleus",16007214.2857,"relapse","HB"
48,"NLL","Nucleus of the lateral lemniscus",1423616.37931,"relapse","HB"
48,"PB","Parabrachial nucleus",15870988.2698,"relapse","HB"
48,"PSV","Principal sensory nucleus of the trigeminal",10550364.2384,"relapse","HB"
48,"SOC","Superior olivary complex",5166954.83871,"relapse","HB"
48,"LHA","Lateral hypothalamic area",8845297.45455,"relapse","HY"
48,"LPO","Lateral preoptic area",8675157.33333,"relapse","HY"
48,"PST","Preparasubthalamic nucleus",14552400,"relapse","HY"
48,"PSTN","Parasubthalamic nucleus",15073136.3636,"relapse","HY"
48,"RCH","Retrochiasmatic area",1015890.2439,"relapse","HY"
48,"STN","Subthalamic nucleus",4481233.33333,"relapse","HY"
48,"TU","Tuberal nucleus",3328153.06122,"relapse","HY"
48,"ZI","Zona incerta",12950180.8943,"relapse","HY"
48,"AHN","Anterior hypothalamic nucleus",2391863.05732,"relapse","HY"
48,"MBO","Mammillary body",3272739.13043,"relapse","HY"
48,"MPN","Medial preoptic nucleus",346692.307692,"relapse","HY"
48,"PH","Posterior hypothalamic nucleus",8597372.61146,"relapse","HY"
48,"PMv","Ventral premammillary nucleus",2204421.05263,"relapse","HY"
48,"PVHd","Paraventricular hypothalamic nucleus, descending division",8045125,"relapse","HY"
48,"VMH","Ventromedial hypothalamic nucleus",2171705.55556,"relapse","HY"
48,"ADP","Anterodorsal preoptic nucleus",3508454.54545,"relapse","HY"
48,"AVP","Anteroventral preoptic nucleus",734772.727273,"relapse","HY"
48,"AVPV","Anteroventral periventricular nucleus",386444.444444,"relapse","HY"
48,"DMH","Dorsomedial nucleus of the hypothalamus",5308875,"relapse","HY"
48,"MEPO","Median preoptic nucleus",1585400,"relapse","HY"
48,"MPO","Medial preoptic area",1743469.31408,"relapse","HY"
48,"PD","Posterodorsal preoptic nucleus",4120000,"relapse","HY"
48,"PS","Parastrial nucleus",13650400,"relapse","HY"
48,"PVp","Periventricular hypothalamic nucleus, posterior part",135714.285714,"relapse","HY"
48,"PVpo","Periventricular hypothalamic nucleus, preoptic part",18000,"relapse","HY"
48,"SBPV","Subparaventricular zone",118347.826087,"relapse","HY"
48,"SFO","Subfornical organ",251166.666667,"relapse","HY"
48,"VLPO","Ventrolateral preoptic nucleus",845777.777778,"relapse","HY"
48,"ARH","Arcuate hypothalamic nucleus",481500,"relapse","HY"
48,"PVH","Paraventricular hypothalamic nucleus",1424968.75,"relapse","HY"
48,"PVi","Periventricular hypothalamic nucleus, intermediate part",203000,"relapse","HY"
48,"SO","Supraoptic nucleus",4784238.09524,"relapse","HY"
48,"ATN","Anterior group of the dorsal thalamus",6482161.86557,"relapse","TH"
48,"EPI","Epithalamus",4928945,"relapse","TH"
48,"GENv","Geniculate group, ventral thalamus",14422453.7815,"relapse","TH"
48,"ILM","Intralaminar nuclei of the dorsal thalamus",7187119.89796,"relapse","TH"
48,"LAT","Lateral group of the dorsal thalamus",6909990.07444,"relapse","TH"
48,"MED","Medial group of the dorsal thalamus",6897157.03704,"relapse","TH"
48,"MTN","Midline group of the dorsal thalamus",13670354.4304,"relapse","TH"
48,"RT","Reticular nucleus of the thalamus",7371679.08903,"relapse","TH"
48,"GENd","Geniculate group, dorsal thalamus",3105172.52396,"relapse","TH"
48,"PP","Peripeduncular nucleus",11955642.8571,"relapse","TH"
48,"SPA","Subparafascicular area",8861761.90476,"relapse","TH"
48,"SPF","Subparafascicular nucleus",12935710.5263,"relapse","TH"
48,"VENT","Ventral group of the dorsal thalamus",16558423.1643,"relapse","TH"
48,"CUN","Cuneiform nucleus",8579304.34783,"relapse","MB"
48,"EW","Edinger-Westphal nucleus",42255214.2857,"relapse","MB"
48,"III","Oculomotor nucleus",13468250,"relapse","MB"
48,"IV","Trochlear nucleus",17020500,"relapse","MB"
48,"LT","Lateral terminal nucleus of the accessory optic tract",19256000,"relapse","MB"
48,"MRN","Midbrain reticular nucleus",12342768.8022,"relapse","MB"
48,"ND","Nucleus of Darkschewitsch",20753600,"relapse","MB"
48,"PRC","Precommissural nucleus",23464250,"relapse","MB"
48,"APN","Anterior pretectal nucleus",8613108.86076,"relapse","MB"
48,"MPT","Medial pretectal area",28132041.6667,"relapse","MB"
48,"NOT","Nucleus of the optic tract",7734478.26087,"relapse","MB"
48,"NPC","Nucleus of the posterior commissure",19633379.3103,"relapse","MB"
48,"OP","Olivary pretectal nucleus",8601928.57143,"relapse","MB"
48,"PPT","Posterior pretectal nucleus",15794416.6667,"relapse","MB"
48,"RN","Red nucleus",15428392.2414,"relapse","MB"
48,"RR","Midbrain reticular nucleus, retrorubral area",12758420.4545,"relapse","MB"
48,"SCdg","Superior colliculus, motor related, deep gray layer",14211174.3929,"relapse","MB"
48,"SCdw","Superior colliculus, motor related, deep white layer",9815919.11765,"relapse","MB"
48,"SCig","Superior colliculus, motor related, intermediate gray layer",15366704.2424,"relapse","MB"
48,"SCiw","Superior colliculus, motor related, intermediate white layer",17864477.2414,"relapse","MB"
48,"SNr","Substantia nigra, reticular part",4509350.25381,"relapse","MB"
48,"VTA","Ventral tegmental area",9043551.83946,"relapse","MB"
48,"VTN","Ventral tegmental nucleus",4101000,"relapse","MB"
48,"IC","Inferior colliculus",13240737.4477,"relapse","MB"
48,"MEV","Midbrain trigeminal nucleus",14753785.7143,"relapse","MB"
48,"NB","Nucleus of the brachium of the inferior colliculus",6175080,"relapse","MB"
48,"PBG","Parabigeminal nucleus",1548687.5,"relapse","MB"
48,"SAG","Nucleus sagulum",2302860.46512,"relapse","MB"
48,"SCop","Superior colliculus, optic layer",13327685.3933,"relapse","MB"
48,"SCsg","Superior colliculus, superficial gray layer",6010469.97389,"relapse","MB"
48,"PPN","Pedunculopontine nucleus",12965650.5376,"relapse","MB"
48,"CLI","Central linear nucleus raphe",14055043.4783,"relapse","MB"
48,"DR","Dorsal nucleus raphe",9312897.95918,"relapse","MB"
48,"IF","Interfascicular nucleus raphe",45061785.7143,"relapse","MB"
48,"IPN","Interpeduncular nucleus",4969324.5614,"relapse","MB"
48,"SNc","Substantia nigra, compact part",9108787.5,"relapse","MB"
48,"BAC","Bed nucleus of the anterior commissure",3025750,"relapse","PAL"
48,"BST","Bed nuclei of the stria terminalis",13432841.3223,"relapse","PAL"
48,"GPe","Globus pallidus, external segment",6107172.68446,"relapse","PAL"
48,"GPi","Globus pallidus, internal segment",7182579.61783,"relapse","PAL"
48,"MSC","Medial septal complex",5317196.18529,"relapse","PAL"
48,"TRS","Triangular nucleus of septum",5883561.79775,"relapse","PAL"
48,"MA","Magnocellular nucleus",5338720.58824,"relapse","PAL"
48,"SI","Substantia innominata",9063899.82578,"relapse","PAL"
48,"LS","Lateral septal nucleus",21022672.5389,"relapse","STR"
48,"SF","Septofimbrial nucleus",13732539.823,"relapse","STR"
48,"CP","Caudoputamen",15779409.6421,"relapse","STR"
48,"ACB","Nucleus accumbens",18805109.7285,"relapse","STR"
48,"FS","Fundus of striatum",20701843.5374,"relapse","STR"
48,"OT","Olfactory tubercle",3787571.72414,"relapse","STR"
48,"AAA","Anterior amygdalar area",12954449.7817,"relapse","STR"
48,"BA","Bed nucleus of the accessory olfactory tract",10190629.6296,"relapse","STR"
48,"CEA","Central amygdalar nucleus",20595556.9106,"relapse","STR"
48,"IA","Intercalated amygdalar nucleus",30695543.2099,"relapse","STR"
48,"MEA","Medial amygdalar nucleus",16888928.4468,"relapse","STR"
48,"HIP","Hippocampal region",12063516.2026,"relapse","CTXpl"
48,"RHP","Retrohippocampal region",10314583.4928,"relapse","CTXpl"
48,"ACA","Anterior cingulate area",11875564.9615,"relapse","CTXpl"
48,"AI","Agranular insular area",8471879.02996,"relapse","CTXpl"
48,"AUD","Auditory areas",15054036.647,"relapse","CTXpl"
48,"ECT","Ectorhinal area",18410486.1789,"relapse","CTXpl"
48,"FRP","Frontal pole, cerebral cortex",5992928.33876,"relapse","CTXpl"
48,"GU","Gustatory areas",11052403.9271,"relapse","CTXpl"
48,"ILA","Infralimbic area",13468186.4407,"relapse","CTXpl"
48,"MO","Somatomotor areas",9177552.58467,"relapse","CTXpl"
48,"ORB","Orbital area",14671008.1068,"relapse","CTXpl"
48,"PERI","Perirhinal area",14646564.9241,"relapse","CTXpl"
48,"PL","Prelimbic area",14860471.6312,"relapse","CTXpl"
48,"PTLp","Posterior parietal association areas",15684476.584,"relapse","CTXpl"
48,"RSP","Retrosplenial area",10954335.3278,"relapse","CTXpl"
48,"SS","Somatosensory areas",15276289.4265,"relapse","CTXpl"
48,"TEa","Temporal association areas",16523842.8571,"relapse","CTXpl"
48,"VIS","Visual areas",18915369.9676,"relapse","CTXpl"
48,"VISC","Visceral area",13729739.1304,"relapse","CTXpl"
48,"AOB","Accessory olfactory bulb",4106625,"relapse","CTXpl"
48,"AON","Anterior olfactory nucleus",9328470.10551,"relapse","CTXpl"
48,"COA","Cortical amygdalar area",9923850.98039,"relapse","CTXpl"
48,"DP","Dorsal peduncular area",12267089.5522,"relapse","CTXpl"
48,"MOB","Main olfactory bulb",5147968.25397,"relapse","CTXpl"
48,"NLOT","Nucleus of the lateral olfactory tract",13255342.8571,"relapse","CTXpl"
48,"PAA","Piriform-amygdalar area",9931931.40794,"relapse","CTXpl"
48,"PIR","Piriform area",13035643.1015,"relapse","CTXpl"
48,"TR","Postpiriform transition area",12080038.7931,"relapse","CTXpl"
48,"TT","Taenia tecta",11992585.1064,"relapse","CTXpl"
48,"BLAa","Basolateral amygdalar nucleus, anterior part",18203222.5705,"relapse","CTXsp"
48,"BLAp","Basolateral amygdalar nucleus, posterior part",19412567.5676,"relapse","CTXsp"
48,"BLAv","Basolateral amygdalar nucleus, ventral part",17640123.8095,"relapse","CTXsp"
48,"BMA","Basomedial amygdalar nucleus",19753033.4821,"relapse","CTXsp"
48,"CLA","Claustrum",19624552.0362,"relapse","CTXsp"
48,"EPd","Endopiriform nucleus, dorsal part",17427026.7857,"relapse","CTXsp"
48,"EPv","Endopiriform nucleus, ventral part",22104000,"relapse","CTXsp"
48,"LA","Lateral amygdalar nucleus",16700412.8788,"relapse","CTXsp"
48,"PA","Posterior amygdalar nucleus",21454741.2587,"relapse","CTXsp"
49,"ACVII","Accessory facial motor nucleus",7033000,"relapse","HB"
49,"GRN","Gigantocellular reticular nucleus",1668035.08772,"relapse","HB"
49,"IRN","Intermediate reticular nucleus",1364784.94624,"relapse","HB"
49,"MARN","Magnocellular reticular nucleus",2758106.38298,"relapse","HB"
49,"PARN","Parvicellular reticular nucleus",794865.168539,"relapse","HB"
49,"VI","Abducens nucleus",1085000,"relapse","HB"
49,"VII","Facial motor nucleus",2023862.31884,"relapse","HB"
49,"VNC","Vestibular nuclei",1999600,"relapse","HB"
49,"CN","Cochlear nuclei",4890234.14634,"relapse","HB"
49,"NTB","Nucleus of the trapezoid body",11253458.3333,"relapse","HB"
49,"B","Barrington's nucleus",9880692.30769,"relapse","HB"
49,"DTN","Dorsal tegmental nucleus",3791322.58065,"relapse","HB"
49,"PCG","Pontine central gray",6445631.11111,"relapse","HB"
49,"PG","Pontine gray",19899010.582,"relapse","HB"
49,"PRNc","Pontine reticular nucleus, caudal part",13019361.2245,"relapse","HB"
49,"SG","Supragenual nucleus",742400,"relapse","HB"
49,"SUT","Supratrigeminal nucleus",8825728.57143,"relapse","HB"
49,"TRN","Tegmental reticular nucleus",33460697.6744,"relapse","HB"
49,"V","Motor nucleus of trigeminal",12594466.1654,"relapse","HB"
49,"CS","Superior central nucleus raphe",14514164.1026,"relapse","HB"
49,"LC","Locus ceruleus",6626857.14286,"relapse","HB"
49,"LDT","Laterodorsal tegmental nucleus",11401209.3023,"relapse","HB"
49,"NI","Nucleus incertus",15848437.5,"relapse","HB"
49,"PRNr","Pontine reticular nucleus",12368691.9374,"relapse","HB"
49,"SLC","Subceruleus nucleus",11494166.6667,"relapse","HB"
49,"SLD","Sublaterodorsal nucleus",11865896.5517,"relapse","HB"
49,"NLL","Nucleus of the lateral lemniscus",4149213.9738,"relapse","HB"
49,"PB","Parabrachial nucleus",10947708.3333,"relapse","HB"
49,"PSV","Principal sensory nucleus of the trigeminal",11468210.6538,"relapse","HB"
49,"SOC","Superior olivary complex",5357422.53521,"relapse","HB"
49,"LHA","Lateral hypothalamic area",10028226.8786,"relapse","HY"
49,"LPO","Lateral preoptic area",8573828.44244,"relapse","HY"
49,"PST","Preparasubthalamic nucleus",16677400,"relapse","HY"
49,"PSTN","Parasubthalamic nucleus",14083047.619,"relapse","HY"
49,"RCH","Retrochiasmatic area",2318870,"relapse","HY"
49,"STN","Subthalamic nucleus",14591272.7273,"relapse","HY"
49,"TU","Tuberal nucleus",3975936.70886,"relapse","HY"
49,"ZI","Zona incerta",12580771.3718,"relapse","HY"
49,"AHN","Anterior hypothalamic nucleus",4822201.70455,"relapse","HY"
49,"MBO","Mammillary body",5603702.85714,"relapse","HY"
49,"MPN","Medial preoptic nucleus",1558885.05747,"relapse","HY"
49,"PH","Posterior hypothalamic nucleus",17216501.6393,"relapse","HY"
49,"PMv","Ventral premammillary nucleus",6527977.27273,"relapse","HY"
49,"PVHd","Paraventricular hypothalamic nucleus, descending division",8747450,"relapse","HY"
49,"VMH","Ventromedial hypothalamic nucleus",3498257.14286,"relapse","HY"
49,"ADP","Anterodorsal preoptic nucleus",7810615.38462,"relapse","HY"
49,"AVP","Anteroventral preoptic nucleus",1729218.75,"relapse","HY"
49,"AVPV","Anteroventral periventricular nucleus",217903.225806,"relapse","HY"
49,"DMH","Dorsomedial nucleus of the hypothalamus",9319581.39535,"relapse","HY"
49,"MEPO","Median preoptic nucleus",2081455.88235,"relapse","HY"
49,"MPO","Medial preoptic area",2740420.21277,"relapse","HY"
49,"PD","Posterodorsal preoptic nucleus",4325000,"relapse","HY"
49,"PS","Parastrial nucleus",6744250,"relapse","HY"
49,"PVp","Periventricular hypothalamic nucleus, posterior part",2510849.0566,"relapse","HY"
49,"PVpo","Periventricular hypothalamic nucleus, preoptic part",1459375,"relapse","HY"
49,"SBPV","Subparaventricular zone",5441553.57143,"relapse","HY"
49,"SFO","Subfornical organ",42333.3333333,"relapse","HY"
49,"VLPO","Ventrolateral preoptic nucleus",1541266.66667,"relapse","HY"
49,"ARH","Arcuate hypothalamic nucleus",927000,"relapse","HY"
49,"PVH","Paraventricular hypothalamic nucleus",4303393.93939,"relapse","HY"
49,"PVa","Periventricular hypothalamic nucleus, anterior part",3195400,"relapse","HY"
49,"PVi","Periventricular hypothalamic nucleus, intermediate part",1592230.76923,"relapse","HY"
49,"SO","Supraoptic nucleus",8570645.16129,"relapse","HY"
49,"ATN","Anterior group of the dorsal thalamus",10679488.6212,"relapse","TH"
49,"EPI","Epithalamus",6306123.07692,"relapse","TH"
49,"GENv","Geniculate group, ventral thalamus",27986424.0506,"relapse","TH"
49,"ILM","Intralaminar nuclei of the dorsal thalamus",10363792.9293,"relapse","TH"
49,"LAT","Lateral group of the dorsal thalamus",12124692.8406,"relapse","TH"
49,"MED","Medial group of the dorsal thalamus",7524154.97553,"relapse","TH"
49,"MTN","Midline group of the dorsal thalamus",23825646.6165,"relapse","TH"
49,"RT","Reticular nucleus of the thalamus",6372239.52096,"relapse","TH"
49,"GENd","Geniculate group, dorsal thalamus",12227445.8128,"relapse","TH"
49,"PP","Peripeduncular nucleus",8871933.33333,"relapse","TH"
49,"SPA","Subparafascicular area",10470947.3684,"relapse","TH"
49,"SPF","Subparafascicular nucleus",9690652.17391,"relapse","TH"
49,"VENT","Ventral group of the dorsal thalamus",13847452.3471,"relapse","TH"
49,"CUN","Cuneiform nucleus",15384596.3303,"relapse","MB"
49,"EW","Edinger-Westphal nucleus",52902230.7692,"relapse","MB"
49,"III","Oculomotor nucleus",37720428.5714,"relapse","MB"
49,"IV","Trochlear nucleus",43161500,"relapse","MB"
49,"LT","Lateral terminal nucleus of the accessory optic tract",7980000,"relapse","MB"
49,"MRN","Midbrain reticular nucleus",11440651.7467,"relapse","MB"
49,"ND","Nucleus of Darkschewitsch",32015700,"relapse","MB"
49,"PRC","Precommissural nucleus",34622833.3333,"relapse","MB"
49,"APN","Anterior pretectal nucleus",15130810.5516,"relapse","MB"
49,"MPT","Medial pretectal area",24080024.3902,"relapse","MB"
49,"NOT","Nucleus of the optic tract",9785941.17647,"relapse","MB"
49,"NPC","Nucleus of the posterior commissure",29075144.4444,"relapse","MB"
49,"OP","Olivary pretectal nucleus",8381433.33333,"relapse","MB"
49,"PPT","Posterior pretectal nucleus",18325846.1538,"relapse","MB"
49,"RN","Red nucleus",8593000,"relapse","MB"
49,"RR","Midbrain reticular nucleus, retrorubral area",6763475.30864,"relapse","MB"
49,"SCdg","Superior colliculus, motor related, deep gray layer",14373441.6136,"relapse","MB"
49,"SCdw","Superior colliculus, motor related, deep white layer",10544892.3077,"relapse","MB"
49,"SCig","Superior colliculus, motor related, intermediate gray layer",17233502.0408,"relapse","MB"
49,"SCiw","Superior colliculus, motor related, intermediate white layer",16505823.8276,"relapse","MB"
49,"SNr","Substantia nigra, reticular part",5999460.36585,"relapse","MB"
49,"VTA","Ventral tegmental area",9863820.42254,"relapse","MB"
49,"VTN","Ventral tegmental nucleus",3475384.61538,"relapse","MB"
49,"IC","Inferior colliculus",13520206.1031,"relapse","MB"
49,"MEV","Midbrain trigeminal nucleus",13802384.6154,"relapse","MB"
49,"NB","Nucleus of the brachium of the inferior colliculus",8776020.40816,"relapse","MB"
49,"PBG","Parabigeminal nucleus",2688825,"relapse","MB"
49,"SAG","Nucleus sagulum",6536916.66667,"relapse","MB"
49,"SCop","Superior colliculus, optic layer",18560714.8594,"relapse","MB"
49,"SCsg","Superior colliculus, superficial gray layer",6106016.01423,"relapse","MB"
49,"PPN","Pedunculopontine nucleus",8471813.82979,"relapse","MB"
49,"CLI","Central linear nucleus raphe",22056703.7037,"relapse","MB"
49,"DR","Dorsal nucleus raphe",22870380.9524,"relapse","MB"
49,"IF","Interfascicular nucleus raphe",47673000,"relapse","MB"
49,"IPN","Interpeduncular nucleus",6546385.41667,"relapse","MB"
49,"SNc","Substantia nigra, compact part",7014765.4321,"relapse","MB"
49,"BAC","Bed nucleus of the anterior commissure",5020000,"relapse","PAL"
49,"BST","Bed nuclei of the stria terminalis",12646824.9595,"relapse","PAL"
49,"GPe","Globus pallidus, external segment",6087658.61514,"relapse","PAL"
49,"GPi","Globus pallidus, internal segment",9976859.87261,"relapse","PAL"
49,"MSC","Medial septal complex",6852213.7931,"relapse","PAL"
49,"TRS","Triangular nucleus of septum",5369627.90698,"relapse","PAL"
49,"MA","Magnocellular nucleus",6789131.78295,"relapse","PAL"
49,"SI","Substantia innominata",9431393.47079,"relapse","PAL"
49,"LS","Lateral septal nucleus",16257941.618,"relapse","STR"
49,"SF","Septofimbrial nucleus",11564848.2143,"relapse","STR"
49,"CP","Caudoputamen",12886343.713,"relapse","STR"
49,"ACB","Nucleus accumbens",14549575.9076,"relapse","STR"
49,"FS","Fundus of striatum",12496876.7123,"relapse","STR"
49,"OT","Olfactory tubercle",7709647.82016,"relapse","STR"
49,"AAA","Anterior amygdalar area",9372458.87446,"relapse","STR"
49,"BA","Bed nucleus of the accessory olfactory tract",12867037.037,"relapse","STR"
49,"CEA","Central amygdalar nucleus",14506126.195,"relapse","STR"
49,"IA","Intercalated amygdalar nucleus",18885963.4146,"relapse","STR"
49,"MEA","Medial amygdalar nucleus",14107369.9324,"relapse","STR"
49,"HIP","Hippocampal region",9261651.48881,"relapse","CTXpl"
49,"RHP","Retrohippocampal region",9293914.45741,"relapse","CTXpl"
49,"ACA","Anterior cingulate area",17474963.964,"relapse","CTXpl"
49,"AI","Agranular insular area",13822326.972,"relapse","CTXpl"
49,"AUD","Auditory areas",15834157.9162,"relapse","CTXpl"
49,"ECT","Ectorhinal area",12982748.0916,"relapse","CTXpl"
49,"FRP","Frontal pole, cerebral cortex",8505989.47368,"relapse","CTXpl"
49,"GU","Gustatory areas",10387777.2795,"relapse","CTXpl"
49,"ILA","Infralimbic area",26281011.6279,"relapse","CTXpl"
49,"MO","Somatomotor areas",10506793.1905,"relapse","CTXpl"
49,"ORB","Orbital area",21247434.9236,"relapse","CTXpl"
49,"PERI","Perirhinal area",9094950.59625,"relapse","CTXpl"
49,"PL","Prelimbic area",17974818.1056,"relapse","CTXpl"
49,"PTLp","Posterior parietal association areas",18925160.5585,"relapse","CTXpl"
49,"RSP","Retrosplenial area",11843542.0787,"relapse","CTXpl"
49,"SS","Somatosensory areas",14877912.5641,"relapse","CTXpl"
49,"TEa","Temporal association areas",13416026.2143,"relapse","CTXpl"
49,"VIS","Visual areas",23279155.0265,"relapse","CTXpl"
49,"VISC","Visceral area",6972930.91733,"relapse","CTXpl"
49,"AOB","Accessory olfactory bulb",8595333.33333,"relapse","CTXpl"
49,"AON","Anterior olfactory nucleus",14802002.0284,"relapse","CTXpl"
49,"COA","Cortical amygdalar area",11577116.129,"relapse","CTXpl"
49,"DP","Dorsal peduncular area",11867663.5514,"relapse","CTXpl"
49,"MOB","Main olfactory bulb",13283000,"relapse","CTXpl"
49,"NLOT","Nucleus of the lateral olfactory tract",13903241.3793,"relapse","CTXpl"
49,"PAA","Piriform-amygdalar area",12666419.3548,"relapse","CTXpl"
49,"PIR","Piriform area",13505789.1852,"relapse","CTXpl"
49,"TR","Postpiriform transition area",6850335.45648,"relapse","CTXpl"
49,"TT","Taenia tecta",14584176.9115,"relapse","CTXpl"
49,"BLAa","Basolateral amygdalar nucleus, anterior part",20748918.5393,"relapse","CTXsp"
49,"BLAp","Basolateral amygdalar nucleus, posterior part",17885935.1536,"relapse","CTXsp"
49,"BLAv","Basolateral amygdalar nucleus, ventral part",13660705.3571,"relapse","CTXsp"
49,"BMA","Basomedial amygdalar nucleus",23036129.8969,"relapse","CTXsp"
49,"CLA","Claustrum",40045422.0183,"relapse","CTXsp"
49,"EPd","Endopiriform nucleus, dorsal part",22787740.9144,"relapse","CTXsp"
49,"EPv","Endopiriform nucleus, ventral part",15310881.5166,"relapse","CTXsp"
49,"LA","Lateral amygdalar nucleus",19068548.3871,"relapse","CTXsp"
49,"PA","Posterior amygdalar nucleus",14355315.4362,"relapse","CTXsp"
50,"ACVII","Accessory facial motor nucleus",958000,"relapse","HB"
50,"MARN","Magnocellular reticular nucleus",60529.4117647,"relapse","HB"
50,"PARN","Parvicellular reticular nucleus",8000,"relapse","HB"
50,"VII","Facial motor nucleus",397096.153846,"relapse","HB"
50,"VNC","Vestibular nuclei",985771.428571,"relapse","HB"
50,"CN","Cochlear nuclei",3780112.42604,"relapse","HB"
50,"NTB","Nucleus of the trapezoid body",2697724.13793,"relapse","HB"
50,"B","Barrington's nucleus",3656636.36364,"relapse","HB"
50,"DTN","Dorsal tegmental nucleus",8221724.13793,"relapse","HB"
50,"PCG","Pontine central gray",4472251.65563,"relapse","HB"
50,"PG","Pontine gray",25486574.2574,"relapse","HB"
50,"PRNc","Pontine reticular nucleus, caudal part",5909051.16279,"relapse","HB"
50,"SUT","Supratrigeminal nucleus",8737315.78947,"relapse","HB"
50,"TRN","Tegmental reticular nucleus",28079954.7325,"relapse","HB"
50,"V","Motor nucleus of trigeminal",10408102.0408,"relapse","HB"
50,"CS","Superior central nucleus raphe",11208096.4467,"relapse","HB"
50,"LC","Locus ceruleus",587000,"relapse","HB"
50,"LDT","Laterodorsal tegmental nucleus",12188657.8947,"relapse","HB"
50,"NI","Nucleus incertus",3832066.66667,"relapse","HB"
50,"PRNr","Pontine reticular nucleus",7277775.74371,"relapse","HB"
50,"SLC","Subceruleus nucleus",13012333.3333,"relapse","HB"
50,"SLD","Sublaterodorsal nucleus",13832428.5714,"relapse","HB"
50,"NLL","Nucleus of the lateral lemniscus",1635850,"relapse","HB"
50,"PB","Parabrachial nucleus",10413329.0323,"relapse","HB"
50,"PSV","Principal sensory nucleus of the trigeminal",8069469.97389,"relapse","HB"
50,"SOC","Superior olivary complex",2179364.77987,"relapse","HB"
50,"LHA","Lateral hypothalamic area",12664959.6344,"relapse","HY"
50,"LPO","Lateral preoptic area",8134419.59799,"relapse","HY"
50,"PST","Preparasubthalamic nucleus",24906800,"relapse","HY"
50,"PSTN","Parasubthalamic nucleus",29951000,"relapse","HY"
50,"RCH","Retrochiasmatic area",1825635.29412,"relapse","HY"
50,"STN","Subthalamic nucleus",13907234.375,"relapse","HY"
50,"TU","Tuberal nucleus",3898058.82353,"relapse","HY"
50,"ZI","Zona incerta",16392135.8268,"relapse","HY"
50,"AHN","Anterior hypothalamic nucleus",12850854.5455,"relapse","HY"
50,"MBO","Mammillary body",7520698.11321,"relapse","HY"
50,"MPN","Medial preoptic nucleus",3699388.88889,"relapse","HY"
50,"PH","Posterior hypothalamic nucleus",21926390.2439,"relapse","HY"
50,"PMv","Ventral premammillary nucleus",9201550,"relapse","HY"
50,"PVHd","Paraventricular hypothalamic nucleus, descending division",22927294.1176,"relapse","HY"
50,"VMH","Ventromedial hypothalamic nucleus",5161535.29412,"relapse","HY"
50,"ADP","Anterodorsal preoptic nucleus",12216000,"relapse","HY"
50,"AVP","Anteroventral preoptic nucleus",1631521.73913,"relapse","HY"
50,"AVPV","Anteroventral periventricular nucleus",640375,"relapse","HY"
50,"DMH","Dorsomedial nucleus of the hypothalamus",18907308.1081,"relapse","HY"
50,"MEPO","Median preoptic nucleus",4539681.81818,"relapse","HY"
50,"MPO","Medial preoptic area",5695526.98413,"relapse","HY"
50,"PD","Posterodorsal preoptic nucleus",18067000,"relapse","HY"
50,"PS","Parastrial nucleus",10117727.2727,"relapse","HY"
50,"PVp","Periventricular hypothalamic nucleus, posterior part",3250451.6129,"relapse","HY"
50,"PVpo","Periventricular hypothalamic nucleus, preoptic part",10839500,"relapse","HY"
50,"SBPV","Subparaventricular zone",11055428.5714,"relapse","HY"
50,"SFO","Subfornical organ",179666.666667,"relapse","HY"
50,"VLPO","Ventrolateral preoptic nucleus",2642600,"relapse","HY"
50,"ARH","Arcuate hypothalamic nucleus",2097850,"relapse","HY"
50,"PVH","Paraventricular hypothalamic nucleus",13465965.9091,"relapse","HY"
