"case_id","abbrev","name","signal_density","group_label","category"
46,"SCop","Superior colliculus, optic layer",30108367.7686,"control","MB"
46,"SCsg","Superior colliculus, superficial gray layer",16488690.7776,"control","MB"
46,"PPN","Pedunculopontine nucleus",12723641.791,"control","MB"
46,"CLI","Central linear nucleus raphe",1492875,"control","MB"
46,"DR","Dorsal nucleus raphe",12528000,"control","MB"
46,"IF","Interfascicular nucleus raphe",806000,"control","MB"
46,"IPN","Interpeduncular nucleus",797608.695652,"control","MB"
46,"SNc","Substantia nigra, compact part",7225172.83951,"control","MB"
46,"BAC","Bed nucleus of the anterior commissure",447333.333333,"control","PAL"
46,"GPe","Globus pallidus, external segment",6934531.75775,"control","PAL"
46,"GPi","Globus pallidus, internal segment",15977125,"control","PAL"
46,"MS","Medial septal nucleus",8452033.33333,"control","PAL"
46,"NDB","Diagonal band nucleus",2877214.63415,"control","PAL"
46,"TRS","Triangular nucleus of septum",2406968.25397,"control","PAL"
46,"MA","Magnocellular nucleus",3842007.19424,"control","PAL"
46,"SI","Substantia innominata",7841044.0678,"control","PAL"
46,"LSc","Lateral septal nucleus, caudal (caudodorsal) part",12883762.7119,"control","STR"
46,"LSr","Lateral septal nucleus, rostral (rostroventral) part",15801922.8007,"control","STR"
46,"LSv","Lateral septal nucleus, ventral part",11531325.5814,"control","STR"
46,"SF","Septofimbrial nucleus",9570020.61856,"control","STR"
46,"CP","Caudoputamen",19051454.8047,"control","STR"
46,"ACB","Nucleus accumbens",16315993.9126,"control","STR"
46,"FS","Fundus of striatum",14206209.1503,"control","STR"
46,"OT","Olfactory tubercle",5142948.66071,"control","STR"
46,"AAA","Anterior amygdalar area",7297333.33333,"control","STR"
46,"BA","Bed nucleus of the accessory olfactory tract",6677703.7037,"control","STR"
46,"CEA","Central amygdalar nucleus",20278191.4062,"control","STR"
46,"IA","Intercalated amygdalar nucleus",17587109.7561,"control","STR"
46,"CA","Ammon's horn",11022303.9216,"control","CTXpl"
46,"DG","Dentate gyrus",13285839.5931,"control","CTXpl"
46,"FC","Fasciola cinerea",1691148.14815,"control","CTXpl"
46,"ENT","Entorhinal area",10841584.9172,"control","CTXpl"
46,"PAR","Parasubiculum",8087256.8306,"control","CTXpl"
46,"POST","Postsubiculum",17420946.0317,"control","CTXpl"
46,"PRE","Presubiculum",12464362.9808,"control","CTXpl"
46,"SUB","Subiculum",15062416.7987,"control","CTXpl"
46,"ACAd","Anterior cingulate area, dorsal part",18893709.0768,"control","CTXpl"
46,"ACAv","Anterior cingulate area, ventral part",16947157.4519,"control","CTXpl"
46,"AId","Agranular insular area, dorsal part",10797130.4945,"control","CTXpl"
46,"AIp","Agranular insular area, posterior part",17422953.5096,"control","CTXpl"
46,"AIv","Agranular insular area, ventral part",10958711.3402,"control","CTXpl"
46,"AUDd","Dorsal auditory area",32283469.9647,"control","CTXpl"
46,"AUDp","Primary auditory area",24051579.1711,"control","CTXpl"
46,"AUDpo","Posterior auditory area",22047126.8116,"control","CTXpl"
46,"AUDv","Ventral auditory area",25295574.6835,"control","CTXpl"
46,"ECT1","Ectorhinal area/Layer 1",880718.181818,"control","CTXpl"
46,"ECT5","Ectorhinal area/Layer 5",19008854.6512,"control","CTXpl"
46,"ECT6a","Ectorhinal area/Layer 6a",28597270.6767,"control","CTXpl"
46,"ECT6b","Ectorhinal area/Layer 6b",29501578.9474,"control","CTXpl"
46,"FRP1","Frontal pole, layer 1",733898.734177,"control","CTXpl"
46,"FRP5","Frontal pole, layer 5",10582253.6232,"control","CTXpl"
46,"FRP6a","Frontal pole, layer 6a",12922369.5652,"control","CTXpl"
46,"GU1","Gustatory areas, layer 1",707973.684211,"control","CTXpl"
46,"GU4","Gustatory areas, layer 4",14252563.6364,"control","CTXpl"
46,"GU5","Gustatory areas, layer 5",14246508.8496,"control","CTXpl"
46,"GU6a","Gustatory areas, layer 6a",15856111.1111,"control","CTXpl"
46,"GU6b","Gustatory areas, layer 6b",13834333.3333,"control","CTXpl"
46,"ILA5","Infralimbic area, layer 5",7621699.02913,"control","CTXpl"
46,"ILA6a","Infralimbic area, layer 6a",13493250,"control","CTXpl"
46,"ILA6b","Infralimbic area, layer 6b",14326750,"control","CTXpl"
46,"MOp","Primary motor area",21568154.6306,"control","CTXpl"
46,"MOs","Secondary motor area",17017750.1792,"control","CTXpl"
46,"ORBl","Orbital area, lateral part",22489091.4479,"control","CTXpl"
46,"ORBm","Orbital area, medial part",15185246.6216,"control","CTXpl"
46,"ORBvl","Orbital area, ventrolateral part",26662632.7684,"control","CTXpl"
46,"PERI1","Perirhinal area, layer 1",2827415.49296,"control","CTXpl"
46,"PERI5","Perirhinal area, layer 5",20768063.5838,"control","CTXpl"
46,"PERI6a","Perirhinal area, layer 6a",22973594.2029,"control","CTXpl"
46,"PERI6b","Perirhinal area, layer 6b",25619857.1429,"control","CTXpl"
46,"PL1","Prelimbic area, layer 1",802925.373134,"control","CTXpl"
46,"PL5","Prelimbic area, layer 5",14934538.874,"control","CTXpl"
46,"PL6a","Prelimbic area, layer 6a",14094823.8342,"control","CTXpl"
46,"PL6b","Prelimbic area, layer 6b",10399777.7778,"control","CTXpl"
46,"VISa","Anterior area",17610857.59,"control","CTXpl"
46,"VISrl","Rostrolateral visual area",27528405.8296,"control","CTXpl"
46,"RSPagl","Retrosplenial area, lateral agranular part",16896919.3392,"control","CTXpl"
46,"RSPd","Retrosplenial area, dorsal part",12831173.4435,"control","CTXpl"
46,"RSPv","Retrosplenial area, ventral part",14404624.2391,"control","CTXpl"
46,"SSp","Primary somatosensory area",33022338.5625,"control","CTXpl"
46,"SSs","Supplemental somatosensory area",29890177.3932,"control","CTXpl"
46,"TEa1","Temporal association areas, layer 1",1126782.05128,"control","CTXpl"
46,"TEa4","Temporal association areas, layer 4",18306364.9635,"control","CTXpl"
46,"TEa5","Temporal association areas, layer 5",22552685.7143,"control","CTXpl"
46,"TEa6a","Temporal association areas, layer 6a",28917171.1712,"control","CTXpl"
46,"TEa6b","Temporal association areas, layer 6b",24125971.4286,"control","CTXpl"
46,"VISal","Anterolateral visual area",38258058.1395,"control","CTXpl"
46,"VISam","Anteromedial visual area",19415251.3514,"control","CTXpl"
46,"VISl","Lateral visual area",35314452.7273,"control","CTXpl"
46,"VISli","Laterointermediate area",26415620.5357,"control","CTXpl"
46,"VISp","Primary visual area",30494259.5444,"control","CTXpl"
46,"VISpl","Posterolateral visual area",28726458.6777,"control","CTXpl"
46,"VISpm","posteromedial visual area",22599141.0788,"control","CTXpl"
46,"VISpor","Postrhinal area",15571841.637,"control","CTXpl"
46,"VISC1","Visceral area, layer 1",1111050,"control","CTXpl"
46,"VISC4","Visceral area, layer 4",12684666.6667,"control","CTXpl"
46,"VISC5","Visceral area, layer 5",17646665.3992,"control","CTXpl"
46,"VISC6a","Visceral area, layer 6a",19900928.5714,"control","CTXpl"
46,"VISC6b","Visceral area, layer 6b",13696947.3684,"control","CTXpl"
46,"AOBgl","Accessory olfactory bulb, glomerular layer",11928040,"control","CTXpl"
46,"AON","Anterior olfactory nucleus",14239877.8626,"control","CTXpl"
46,"COAa","Cortical amygdalar area, anterior part",14611302.2222,"control","CTXpl"
46,"COAp","Cortical amygdalar area, posterior part",7086814.25234,"control","CTXpl"
46,"DP","Dorsal peduncular area",10899821.4286,"control","CTXpl"
46,"MOB","Main olfactory bulb",18192540.5405,"control","CTXpl"
46,"NLOT1","Nucleus of the lateral olfactory tract, molecular layer",5304285.71429,"control","CTXpl"
46,"NLOT3","Nucleus of the lateral olfactory tract, layer 3",15685809.5238,"control","CTXpl"
46,"PAA","Piriform-amygdalar area",8395794.11765,"control","CTXpl"
46,"PIR","Piriform area",11372141.3065,"control","CTXpl"
46,"TR","Postpiriform transition area",9321826.83983,"control","CTXpl"
46,"BLAa","Basolateral amygdalar nucleus, anterior part",18928755.8824,"control","CTXsp"
46,"BLAp","Basolateral amygdalar nucleus, posterior part",16018772.242,"control","CTXsp"
46,"BLAv","Basolateral amygdalar nucleus, ventral part",10332925.2336,"control","CTXsp"
46,"BMA","Basomedial amygdalar nucleus",14504850,"control","CTXsp"
46,"CLA","Claustrum",31177162.7907,"control","CTXsp"
46,"EPd","Endopiriform nucleus, dorsal part",21667104.1667,"control","CTXsp"
46,"EPv","Endopiriform nucleus, ventral part",17172717.8218,"control","CTXsp"
46,"LA","Lateral amygdalar nucleus",19200645.3901,"control","CTXsp"
46,"PA","Posterior amygdalar nucleus",14348215.2778,"control","CTXsp"
47,"ACVII","Accessory facial motor nucleus",1202000,"control","HB"
47,"GRN","Gigantocellular reticular nucleus",817266.666667,"control","HB"
47,"IRN","Intermediate reticular nucleus",547488.372093,"control","HB"
47,"MARN","Magnocellular reticular nucleus",926603.773585,"control","HB"
47,"PARN","Parvicellular reticular nucleus",733717.647059,"control","HB"
47,"VI","Abducens nucleus",2158166.66667,"control","HB"
47,"VII","Facial motor nucleus",391834.586466,"control","HB"
47,"LAV","Lateral vestibular nucleus",12000,"control","HB"
47,"MV","Medial vestibular nucleus",493472.527473,"control","HB"
47,"SUV","Superior vestibular nucleus",4910462.26415,"control","HB"
47,"DCO","Dorsal cochlear nucleus",1349523.80952,"control","HB"
47,"VCO","Ventral cochlear nucleus",3359025.25253,"control","HB"
47,"NTB","Nucleus of the trapezoid body",3440964.28571,"control","HB"
47,"B","Barrington's nucleus",10959384.6154,"control","HB"
47,"DTN","Dorsal tegmental nucleus",8089785.71429,"control","HB"
47,"PCG","Pontine central gray",9985540.17857,"control","HB"
47,"PG","Pontine gray",34267957.1984,"control","HB"
47,"PRNc","Pontine reticular nucleus, caudal part",7189255.81395,"control","HB"
47,"SG","Supragenual nucleus",5812500,"control","HB"
47,"SUT","Supratrigeminal nucleus",7766483.87097,"control","HB"
47,"TRN","Tegmental reticular nucleus",34434443.9252,"control","HB"
47,"V","Motor nucleus of trigeminal",4522100.67114,"control","HB"
47,"CS","Superior central nucleus raphe",14806122.6994,"control","HB"
47,"LC","Locus ceruleus",7778166.66667,"control","HB"
47,"LDT","Laterodorsal tegmental nucleus",17076666.6667,"control","HB"
47,"NI","Nucleus incertus",18827720.9302,"control","HB"
47,"PRNr","Pontine reticular nucleus",10126997.936,"control","HB"
47,"SLC","Subceruleus nucleus",8224666.66667,"control","HB"
47,"SLD","Sublaterodorsal nucleus",13551225.8065,"control","HB"
47,"NLL","Nucleus of the lateral lemniscus",5392438.59649,"control","HB"
47,"PSV","Principal sensory nucleus of the trigeminal",6235016.2413,"control","HB"
47,"POR","Superior olivary complex, periolivary region",5303813.95349,"control","HB"
47,"SOCl","Superior olivary complex, lateral part",3319257.14286,"control","HB"
47,"SOCm","Superior olivary complex, medial part",3088048.78049,"control","HB"
47,"LHA","Lateral hypothalamic area",10027702.4793,"control","HY"
47,"LPO","Lateral preoptic area",4498892.94404,"control","HY"
47,"PST","Preparasubthalamic nucleus",23640800,"control","HY"
47,"PSTN","Parasubthalamic nucleus",22686250,"control","HY"
47,"RCH","Retrochiasmatic area",384764.150943,"control","HY"
47,"STN","Subthalamic nucleus",16608870.9677,"control","HY"
47,"TU","Tuberal nucleus",1506127.45098,"control","HY"
47,"FF","Fields of Forel",34954350,"control","HY"
47,"AHN","Anterior hypothalamic nucleus",7700727.27273,"control","HY"
47,"LM","Lateral mammillary nucleus",2174058.82353,"control","HY"
47,"MM","Medial mammillary nucleus",3136489.79592,"control","HY"
47,"SUM","Supramammillary nucleus",23483569.2308,"control","HY"
47,"TM","Tuberomammillary nucleus",2084083.33333,"control","HY"
47,"MPN","Medial preoptic nucleus",1238523.25581,"control","HY"
47,"PH","Posterior hypothalamic nucleus",24837969.0722,"control","HY"
47,"PMv","Ventral premammillary nucleus",2497475,"control","HY"
47,"PVHd","Paraventricular hypothalamic nucleus, descending division",13608450,"control","HY"
47,"VMH","Ventromedial hypothalamic nucleus",1145526.59574,"control","HY"
47,"ADP","Anterodorsal preoptic nucleus",4140214.28571,"control","HY"
47,"AVP","Anteroventral preoptic nucleus",805200,"control","HY"
47,"AVPV","Anteroventral periventricular nucleus",604840,"control","HY"
47,"DMH","Dorsomedial nucleus of the hypothalamus",11897190.9548,"control","HY"
47,"MEPO","Median preoptic nucleus",2218216.66667,"control","HY"
47,"MPO","Medial preoptic area",1882406.43275,"control","HY"
47,"PD","Posterodorsal preoptic nucleus",4398000,"control","HY"
47,"PS","Parastrial nucleus",3824181.81818,"control","HY"
47,"PVp","Periventricular hypothalamic nucleus, posterior part",897282.051282,"control","HY"
47,"PVpo","Periventricular hypothalamic nucleus, preoptic part",377258.064516,"control","HY"
47,"SBPV","Subparaventricular zone",2554933.33333,"control","HY"
47,"SFO","Subfornical organ",1948250,"control","HY"
47,"VLPO","Ventrolateral preoptic nucleus",1037800,"control","HY"
47,"ARH","Arcuate hypothalamic nucleus",3195966.10169,"control","HY"
47,"PVa","Periventricular hypothalamic nucleus, anterior part",24600,"control","HY"
47,"PVi","Periventricular hypothalamic nucleus, intermediate part",562783.783784,"control","HY"
47,"SO","Supraoptic nucleus",2034464.28571,"control","HY"
47,"AD","Anterodorsal nucleus",5874301.88679,"control","TH"
47,"AM","Anteromedial nucleus",3268283.33333,"control","TH"
47,"AV","Anteroventral nucleus of thalamus",12257780.303,"control","TH"
47,"IAD","Interanterodorsal nucleus of the thalamus",16127933.3333,"control","TH"
47,"IAM","Interanteromedial nucleus of the thalamus",7091222.22222,"control","TH"
47,"LD","Lateral dorsal nucleus of thalamus",5084050.8982,"control","TH"
47,"LH","Lateral habenula",4288375,"control","TH"
47,"MH","Medial habenula",597738.095238,"control","TH"
47,"IGL","Intergeniculate leaflet of the lateral geniculate complex",25014111.1111,"control","TH"
47,"LGv","Ventral part of the lateral geniculate complex",20899368.932,"control","TH"
47,"SubG","Subgeniculate nucleus",5700000,"control","TH"
47,"CL","Central lateral nucleus of the thalamus",10932179.4872,"control","TH"
47,"CM","Central medial nucleus of the thalamus",6126806.45161,"control","TH"
47,"PCN","Paracentral nucleus",5531161.29032,"control","TH"
47,"PF","Parafascicular nucleus",15434952.0548,"control","TH"
47,"LP","Lateral posterior nucleus of the thalamus",3687613.69863,"control","TH"
47,"PO","Posterior complex of the thalamus",6698232.32323,"control","TH"
47,"POL","Posterior limiting nucleus of the thalamus",12781235.2941,"control","TH"
47,"SGN","Suprageniculate nucleus",3070000,"control","TH"
47,"IMD","Intermediodorsal nucleus of the thalamus",12134375,"control","TH"
47,"MD","Mediodorsal nucleus of thalamus",6588932.37705,"control","TH"
47,"PR","Perireunensis nucleus",3339000,"control","TH"
47,"SMT","Submedial nucleus of the thalamus",2257279.41176,"control","TH"
47,"PT","Parataenial nucleus",9417141.59292,"control","TH"
47,"PVT","Paraventricular nucleus of the thalamus",18183230.7692,"control","TH"
47,"RT","Reticular nucleus of the thalamus",3162788.58351,"control","TH"
47,"LGd","Dorsal part of the lateral geniculate complex",7337070.48458,"control","TH"
47,"MG","Medial geniculate complex",4230497.04142,"control","TH"
47,"PP","Peripeduncular nucleus",5797285.71429,"control","TH"
47,"SPA","Subparafascicular area",12203250,"control","TH"
47,"SPFm","Subparafascicular nucleus, magnocellular part",22894166.6667,"control","TH"
47,"SPFp","Subparafascicular nucleus, parvicellular part",12621761.9048,"control","TH"
47,"VAL","Ventral anterior-lateral complex of the thalamus",4630422.9249,"control","TH"
47,"VM","Ventral medial nucleus of the thalamus",5637754.78927,"control","TH"
47,"VP","Ventral posterior complex of the thalamus",8243715.18987,"control","TH"
47,"CUN","Cuneiform nucleus",6837052.63158,"control","MB"
47,"EW","Edinger-Westphal nucleus",31369166.6667,"control","MB"
47,"III","Oculomotor nucleus",32765800,"control","MB"
47,"IV","Trochlear nucleus",22088000,"control","MB"
47,"LT","Lateral terminal nucleus of the accessory optic tract",1674500,"control","MB"
47,"MRN","Midbrain reticular nucleus",13564076.5247,"control","MB"
47,"ND","Nucleus of Darkschewitsch",48229900,"control","MB"
47,"PRC","Precommissural nucleus",29974862.069,"control","MB"
47,"APN","Anterior pretectal nucleus",16282128.9474,"control","MB"
47,"MPT","Medial pretectal area",16000604.6512,"control","MB"
47,"NOT","Nucleus of the optic tract",23706580.6452,"control","MB"
47,"NPC","Nucleus of the posterior commissure",30235843.3735,"control","MB"
47,"OP","Olivary pretectal nucleus",13815833.3333,"control","MB"
47,"PPT","Posterior pretectal nucleus",18037916.6667,"control","MB"
47,"RN","Red nucleus",14131990.6977,"control","MB"
47,"RR","Midbrain reticular nucleus, retrorubral area",7441143.75,"control","MB"
47,"SCdg","Superior colliculus, motor related, deep gray layer",13487129.5455,"control","MB"
47,"SCdw","Superior colliculus, motor related, deep white layer",8545015.87302,"control","MB"
47,"SCig-a","Superior colliculus, motor related, intermediate gray layer, sublayer a",23322750,"control","MB"
47,"SCig-b","Superior colliculus, motor related, intermediate gray layer, sublayer b",21078255.3191,"control","MB"
47,"SCig-c","Superior colliculus, motor related, intermediate gray layer, sublayer c",27866857.1429,"control","MB"
47,"SCiw","Superior colliculus, motor related, intermediate white layer",19892083.3333,"control","MB"
47,"SNr","Substantia nigra, reticular part",4154027.68166,"control","MB"
47,"VTA","Ventral tegmental area",10513505.5762,"control","MB"
47,"VTN","Ventral tegmental nucleus",2941750,"control","MB"
47,"IC","Inferior colliculus",14700723.1237,"control","MB"
47,"MEV","Midbrain trigeminal nucleus",10686076.9231,"control","MB"
47,"NB","Nucleus of the brachium of the inferior colliculus",4569687.5,"control","MB"
47,"PBG","Parabigeminal nucleus",5134382.35294,"control","MB"
47,"SAG","Nucleus sagulum",8601342.85714,"control","MB"
47,"SCop","Superior colliculus, optic layer",19691330.3965,"control","MB"
47,"SCsg","Superior colliculus, superficial gray layer",7515317.54386,"control","MB"
47,"PPN","Pedunculopontine nucleus",11868845.7447,"control","MB"
47,"CLI","Central linear nucleus raphe",12477904.7619,"control","MB"
47,"DR","Dorsal nucleus raphe",21089510.2041,"control","MB"
47,"IF","Interfascicular nucleus raphe",17598222.2222,"control","MB"
47,"IPN","Interpeduncular nucleus",9013517.64706,"control","MB"
47,"SNc","Substantia nigra, compact part",4093519.48052,"control","MB"
47,"BAC","Bed nucleus of the anterior commissure",5704500,"control","PAL"
47,"GPe","Globus pallidus, external segment",4622574.46809,"control","PAL"
47,"GPi","Globus pallidus, internal segment",8961260.27397,"control","PAL"
47,"MS","Medial septal nucleus",6714624.47257,"control","PAL"
47,"NDB","Diagonal band nucleus",3562881.31313,"control","PAL"
47,"TRS","Triangular nucleus of septum",7928602.40964,"control","PAL"
47,"MA","Magnocellular nucleus",3824066.1157,"control","PAL"
47,"SI","Substantia innominata",6217931.60813,"control","PAL"
47,"LSc","Lateral septal nucleus, caudal (caudodorsal) part",10570686.5672,"control","STR"
47,"LSr","Lateral septal nucleus, rostral (rostroventral) part",13500340.8578,"control","STR"
47,"LSv","Lateral septal nucleus, ventral part",15692583.3333,"control","STR"
47,"SF","Septofimbrial nucleus",15436037.037,"control","STR"
47,"CP","Caudoputamen",9713741.43497,"control","STR"
47,"ACB","Nucleus accumbens",10707642.2129,"control","STR"
47,"FS","Fundus of striatum",10540640.5229,"control","STR"
47,"OT","Olfactory tubercle",6256908.47458,"control","STR"
47,"AAA","Anterior amygdalar area",5979677.13004,"control","STR"
47,"BA","Bed nucleus of the accessory olfactory tract",4170615.38462,"control","STR"
47,"CEA","Central amygdalar nucleus",11553498.9691,"control","STR"
47,"IA","Intercalated amygdalar nucleus",14174129.8701,"control","STR"
47,"CA","Ammon's horn",6974555.39021,"control","CTXpl"
47,"DG","Dentate gyrus",7958831.46998,"control","CTXpl"
47,"FC","Fasciola cinerea",772181.818182,"control","CTXpl"
47,"ENT","Entorhinal area",8211422.8145,"control","CTXpl"
47,"PAR","Parasubiculum",6996897.59036,"control","CTXpl"
47,"POST","Postsubiculum",11297400,"control","CTXpl"
47,"PRE","Presubiculum",8885756.96203,"control","CTXpl"
47,"SUB","Subiculum",9449180.30973,"control","CTXpl"
47,"ACAd","Anterior cingulate area, dorsal part",12654463.567,"control","CTXpl"
47,"ACAv","Anterior cingulate area, ventral part",16093997.9899,"control","CTXpl"
47,"AId","Agranular insular area, dorsal part",8863217.22114,"control","CTXpl"
47,"AIp","Agranular insular area, posterior part",10984059.5968,"control","CTXpl"
47,"AIv","Agranular insular area, ventral part",16602410.8434,"control","CTXpl"
47,"AUDd","Dorsal auditory area",20906715.9763,"control","CTXpl"
47,"AUDp","Primary auditory area",17735167.0429,"control","CTXpl"
47,"AUDpo","Posterior auditory area",20990910.7807,"control","CTXpl"
47,"AUDv","Ventral auditory area",14325916.6667,"control","CTXpl"
47,"ECT1","Ectorhinal area/Layer 1",457207.920792,"control","CTXpl"
47,"ECT5","Ectorhinal area/Layer 5",11472298.913,"control","CTXpl"
47,"ECT6a","Ectorhinal area/Layer 6a",17748316.9014,"control","CTXpl"
47,"ECT6b","Ectorhinal area/Layer 6b",13969736.8421,"control","CTXpl"
47,"FRP1","Frontal pole, layer 1",3935168.31683,"control","CTXpl"
47,"FRP5","Frontal pole, layer 5",15160080.7453,"control","CTXpl"
47,"FRP6a","Frontal pole, layer 6a",12434234.0426,"control","CTXpl"
47,"GU1","Gustatory areas, layer 1",869175.675676,"control","CTXpl"
47,"GU4","Gustatory areas, layer 4",13024561.4035,"control","CTXpl"
47,"GU5","Gustatory areas, layer 5",9909871.68142,"control","CTXpl"
47,"GU6a","Gustatory areas, layer 6a",9611277.48691,"control","CTXpl"
47,"GU6b","Gustatory areas, layer 6b",6713562.5,"control","CTXpl"
47,"ILA1","Infralimbic area, layer 1",10115000,"control","CTXpl"
47,"ILA5","Infralimbic area, layer 5",17155339.1304,"control","CTXpl"
47,"ILA6a","Infralimbic area, layer 6a",14783518.9873,"control","CTXpl"
47,"ILA6b","Infralimbic area, layer 6b",9735200,"control","CTXpl"
47,"MOp","Primary motor area",11913459.208,"control","CTXpl"
47,"MOs","Secondary motor area",9925329.266,"control","CTXpl"
47,"ORBl","Orbital area, lateral part",15804432.4561,"control","CTXpl"
47,"ORBm","Orbital area, medial part",15701689.2139,"control","CTXpl"
47,"ORBvl","Orbital area, ventrolateral part",20619665.7382,"control","CTXpl"
47,"PERI1","Perirhinal area, layer 1",1395603.05344,"control","CTXpl"
47,"PERI5","Perirhinal area, layer 5",10992976.4706,"control","CTXpl"
47,"PERI6a","Perirhinal area, layer 6a",12774202.7027,"control","CTXpl"
47,"PERI6b","Perirhinal area, layer 6b",12050142.8571,"control","CTXpl"
47,"PL1","Prelimbic area, layer 1",8480189.09091,"control","CTXpl"
47,"PL5","Prelimbic area, layer 5",13236413.7168,"control","CTXpl"
47,"PL6a","Prelimbic area, layer 6a",12455113.4021,"control","CTXpl"
47,"PL6b","Prelimbic area, layer 6b",8663444.44444,"control","CTXpl"
47,"VISa","Anterior area",11774766.2566,"control","CTXpl"
47,"VISrl","Rostrolateral visual area",18053517.5,"control","CTXpl"
47,"RSPagl","Retrosplenial area, lateral agranular part",12201017.1306,"control","CTXpl"
47,"RSPd","Retrosplenial area, dorsal part",9807279.36963,"control","CTXpl"
47,"RSPv","Retrosplenial area, ventral part",9880004.80192,"control","CTXpl"
47,"SSp","Primary somatosensory area",16891038.5951,"control","CTXpl"
47,"SSs","Supplemental somatosensory area",16549407.4074,"control","CTXpl"
47,"TEa1","Temporal association areas, layer 1",883205.479452,"control","CTXpl"
47,"TEa4","Temporal association areas, layer 4",14861435.1145,"control","CTXpl"
47,"TEa5","Temporal association areas, layer 5",14903104.3956,"control","CTXpl"
47,"TEa6a","Temporal association areas, layer 6a",18119395.122,"control","CTXpl"
47,"TEa6b","Temporal association areas, layer 6b",13365314.2857,"control","CTXpl"
47,"VISal","Anterolateral visual area",26835561.9048,"control","CTXpl"
47,"VISam","Anteromedial visual area",14941719.1358,"control","CTXpl"
47,"VISl","Lateral visual area",30447095.6023,"control","CTXpl"
47,"VISli","Laterointermediate area",27534159.204,"control","CTXpl"
47,"VISp","Primary visual area",22982265.2773,"control","CTXpl"
47,"VISpl","Posterolateral visual area",23598566.9643,"control","CTXpl"
47,"VISpm","posteromedial visual area",18756812.9496,"control","CTXpl"
47,"VISpor","Postrhinal area",15091314.6552,"control","CTXpl"
47,"VISC1","Visceral area, layer 1",1799796.99248,"control","CTXpl"
47,"VISC4","Visceral area, layer 4",12400884.058,"control","CTXpl"
47,"VISC5","Visceral area, layer 5",9427674.24242,"control","CTXpl"
47,"VISC6a","Visceral area, layer 6a",10601754.5455,"control","CTXpl"
47,"VISC6b","Visceral area, layer 6b",8763315.78947,"control","CTXpl"
47,"AOBgl","Accessory olfactory bulb, glomerular layer",8263611.11111,"control","CTXpl"
47,"AON","Anterior olfactory nucleus",14155035.3319,"control","CTXpl"
47,"COAa","Cortical amygdalar area, anterior part",12035221.6495,"control","CTXpl"
47,"COAp","Cortical amygdalar area, posterior part",4641919.27083,"control","CTXpl"
47,"DP","Dorsal peduncular area",9914626.26263,"control","CTXpl"
47,"MOB","Main olfactory bulb",14625582.7338,"control","CTXpl"
47,"NLOT1","Nucleus of the lateral olfactory tract, molecular layer",6418854.16667,"control","CTXpl"
47,"NLOT3","Nucleus of the lateral olfactory tract, layer 3",10367360,"control","CTXpl"
47,"PAA","Piriform-amygdalar area",6821906.77966,"control","CTXpl"
47,"PIR","Piriform area",10483798.5866,"control","CTXpl"
47,"TR","Postpiriform transition area",5721333.33333,"control","CTXpl"
47,"BLAa","Basolateral amygdalar nucleus, anterior part",10869515.7233,"control","CTXsp"
47,"BLAp","Basolateral amygdalar nucleus, posterior part",13400475,"control","CTXsp"
47,"BLAv","Basolateral amygdalar nucleus, ventral part",7531700,"control","CTXsp"
47,"BMA","Basomedial amygdalar nucleus",10452680.4598,"control","CTXsp"
47,"CLA","Claustrum",24169397.4359,"control","CTXsp"
47,"EPd","Endopiriform nucleus, dorsal part",19210870.4188,"control","CTXsp"
47,"EPv","Endopiriform nucleus, ventral part",10193062.5,"control","CTXsp"
47,"LA","Lateral amygdalar nucleus",12861184.0278,"control","CTXsp"
47,"PA","Posterior amygdalar nucleus",9960150.68493,"control","CTXsp"
48,"ACVII","Accessory facial motor nucleus",10627000,"relapse","HB"
48,"GRN","Gigantocellular reticular nucleus",532277.227723,"relapse","HB"
48,"IRN","Intermediate reticular nucleus",890545.454545,"relapse","HB"
48,"MARN","Magnocellular reticular nucleus",1943553.57143,"relapse","HB"
48,"PARN","Parvicellular reticular nucleus",1765126.12613,"relapse","HB"
48,"VI","Abducens nucleus",691000,"relapse","HB"
48,"VII","Facial motor nucleus",3409925.37313,"relapse","HB"
48,"LAV","Lateral vestibular nucleus",16000,"relapse","HB"
48,"MV","Medial vestibular nucleus",430493.670886,"relapse","HB"
48,"SUV","Superior vestibular nucleus",9049361.70213,"relapse","HB"
48,"DCO","Dorsal cochlear nucleus",1084375,"relapse","HB"
48,"VCO","Ventral cochlear nucleus",1759848.34123,"relapse","HB"
48,"NTB","Nucleus of the trapezoid body",3297333.33333,"relapse","HB"
48,"B","Barrington's nucleus",6758416.66667,"relapse","HB"
48,"DTN","Dorsal tegmental nucleus",2507903.22581,"relapse","HB"
48,"PCG","Pontine central gray",7745358.85167,"relapse","HB"
48,"PG","Pontine gray",24892168.9655,"relapse","HB"
48,"PRNc","Pontine reticular nucleus, caudal part",13031633.3333,"relapse","HB"
48,"SG","Supragenual nucleus",753400,"relapse","HB"
48,"SUT","Supratrigeminal nucleus",23978409.8361,"relapse","HB"
48,"TRN","Tegmental reticular nucleus",12416473.6842,"relapse","HB"
48,"V","Motor nucleus of trigeminal",14475120,"relapse","HB"
48,"CS","Superior central nucleus raphe",3668661.61616,"relapse","HB"
48,"LC","Locus ceruleus",10348166.6667,"relapse","HB"
48,"LDT","Laterodorsal tegmental nucleus",6527153.84615,"relapse","HB"
