"case_id","abbrev","name","group_label","category","signal_density"
48,"SG","Supragenual nucleus","relapse","HB",753400
48,"SUT","Supratrigeminal nucleus","relapse","HB",23978409.8361
48,"TRN","Tegmental reticular nucleus","relapse","HB",12416473.6842
48,"V","Motor nucleus of trigeminal","relapse","HB",14475120
48,"CS","Superior central nucleus raphe","relapse","HB",3668661.61616
48,"LC","Locus ceruleus","relapse","HB",10348166.6667
48,"LDT","Laterodorsal tegmental nucleus","relapse","HB",6527153.84615
48,"NI","Nucleus incertus","relapse","HB",13883767.4419
48,"PRNr","Pontine reticular nucleus","relapse","HB",8007302.8169
48,"SLC","Subceruleus nucleus","relapse","HB",18960000
48,"SLD","Sublaterodorsal nucleus","relapse","HB",16007214.2857
48,"NLL","Nucleus of the lateral lemniscus","relapse","HB",1423616.37931
48,"PB","Parabrachial nucleus","relapse","HB",15870988.2698
48,"PSV","Principal sensory nucleus of the trigeminal","relapse","HB",10550364.2384
48,"POR","Superior olivary complex, periolivary region","relapse","HB",3166512.19512
48,"SOCl","Superior olivary complex, lateral part","relapse","HB",5312271.42857
48,"SOCm","Superior olivary complex, medial part","relapse","HB",6799818.18182
48,"LHA","Lateral hypothalamic area","relapse","HY",8845297.45455
48,"LPO","Lateral preoptic area","relapse","HY",8675157.33333
48,"PST","Preparasubthalamic nucleus","relapse","HY",14552400
48,"PSTN","Parasubthalamic nucleus","relapse","HY",15073136.3636
48,"RCH","Retrochiasmatic area","relapse","HY",1015890.2439
48,"STN","Subthalamic nucleus","relapse","HY",4481233.33333
48,"TU","Tuberal nucleus","relapse","HY",3328153.06122
48,"FF","Fields of Forel","relapse","HY",23267250
48,"AHN","Anterior hypothalamic nucleus","relapse","HY",2391863.05732
48,"LM","Lateral mammillary nucleus","relapse","HY",664846.153846
48,"MM","Medial mammillary nucleus","relapse","HY",2391545.45455
48,"SUM","Supramammillary nucleus","relapse","HY",6300625
48,"TM","Tuberomammillary nucleus","relapse","HY",1338400
48,"MPN","Medial preoptic nucleus","relapse","HY",346692.307692
48,"PH","Posterior hypothalamic nucleus","relapse","HY",8597372.61146
48,"PMv","Ventral premammillary nucleus","relapse","HY",2204421.05263
48,"PVHd","Paraventricular hypothalamic nucleus, descending division","relapse","HY",8045125
48,"VMH","Ventromedial hypothalamic nucleus","relapse","HY",2171705.55556
48,"ADP","Anterodorsal preoptic nucleus","relapse","HY",3508454.54545
48,"AVP","Anteroventral preoptic nucleus","relapse","HY",734772.727273
48,"AVPV","Anteroventral periventricular nucleus","relapse","HY",386444.444444
48,"DMH","Dorsomedial nucleus of the hypothalamus","relapse","HY",5308875
48,"MEPO","Median preoptic nucleus","relapse","HY",1585400
48,"MPO","Medial preoptic area","relapse","HY",1743469.31408
48,"PD","Posterodorsal preoptic nucleus","relapse","HY",4120000
48,"PS","Parastrial nucleus","relapse","HY",13650400
48,"PVp","Periventricular hypothalamic nucleus, posterior part","relapse","HY",135714.285714
48,"PVpo","Periventricular hypothalamic nucleus, preoptic part","relapse","HY",18000
48,"SBPV","Subparaventricular zone","relapse","HY",118347.826087
48,"SFO","Subfornical organ","relapse","HY",251166.666667
48,"VLPO","Ventrolateral preoptic nucleus","relapse","HY",845777.777778
48,"ARH","Arcuate hypothalamic nucleus","relapse","HY",481500
48,"PVH","Paraventricular hypothalamic nucleus","relapse","HY",1424968.75
48,"PVi","Periventricular hypothalamic nucleus, intermediate part","relapse","HY",203000
48,"SO","Supraoptic nucleus","relapse","HY",4784238.09524
48,"AD","Anterodorsal nucleus","relapse","TH",1514961.53846
48,"AM","Anteromedial nucleus","relapse","TH",7275474.57627
48,"AV","Anteroventral nucleus of thalamus","relapse","TH",9214952.7027
48,"IAD","Interanterodorsal nucleus of the thalamus","relapse","TH",7346441.17647
48,"IAM","Interanteromedial nucleus of the thalamus","relapse","TH",1153583.33333
48,"LD","Lateral dorsal nucleus of thalamus","relapse","TH",5919936.9863
48,"LH","Lateral habenula","relapse","TH",6807053.57143
48,"MH","Medial habenula","relapse","TH",2538625
48,"IGL","Intergeniculate leaflet of the lateral geniculate complex","relapse","TH",16515823.5294
48,"LGv","Ventral part of the lateral geniculate complex","relapse","TH",15026784.9462
48,"SubG","Subgeniculate nucleus","relapse","TH",4223555.55556
48,"CL","Central lateral nucleus of the thalamus","relapse","TH",6825941.86047
48,"CM","Central medial nucleus of the thalamus","relapse","TH",6622215.68627
48,"PCN","Paracentral nucleus","relapse","TH",11855990.4762
48,"PF","Parafascicular nucleus","relapse","TH",4318053.33333
48,"LP","Lateral posterior nucleus of the thalamus","relapse","TH",5667771.18644
48,"PO","Posterior complex of the thalamus","relapse","TH",7694809.7561
48,"POL","Posterior limiting nucleus of the thalamus","relapse","TH",11478939.3939
48,"SGN","Suprageniculate nucleus","relapse","TH",3264888.88889
48,"IMD","Intermediodorsal nucleus of the thalamus","relapse","TH",7260384.61538
48,"MD","Mediodorsal nucleus of thalamus","relapse","TH",6795576.92308
48,"PR","Perireunensis nucleus","relapse","TH",5581428.57143
48,"SMT","Submedial nucleus of the thalamus","relapse","TH",7505674.6988
48,"PT","Parataenial nucleus","relapse","TH",8196093.45794
48,"PVT","Paraventricular nucleus of the thalamus","relapse","TH",18176092.3077
48,"RT","Reticular nucleus of the thalamus","relapse","TH",7371679.08903
48,"LGd","Dorsal part of the lateral geniculate complex","relapse","TH",3827696.77419
48,"MG","Medial geniculate complex","relapse","TH",2396367.08861
48,"PP","Peripeduncular nucleus","relapse","TH",11955642.8571
48,"SPA","Subparafascicular area","relapse","TH",8861761.90476
48,"SPFm","Subparafascicular nucleus, magnocellular part","relapse","TH",10703933.3333
48,"SPFp","Subparafascicular nucleus, parvicellular part","relapse","TH",13732773.8095
48,"VAL","Ventral anterior-lateral complex of the thalamus","relapse","TH",14189388.4615
48,"VM","Ventral medial nucleus of the thalamus","relapse","TH",9781097.74436
48,"VP","Ventral posterior complex of the thalamus","relapse","TH",19600835.2201
48,"CUN","Cuneiform nucleus","relapse","MB",8579304.34783
48,"EW","Edinger-Westphal nucleus","relapse","MB",42255214.2857
48,"III","Oculomotor nucleus","relapse","MB",13468250
48,"IV","Trochlear nucleus","relapse","MB",17020500
48,"LT","Lateral terminal nucleus of the accessory optic tract","relapse","MB",19256000
48,"MRN","Midbrain reticular nucleus","relapse","MB",12342768.8022
48,"ND","Nucleus of Darkschewitsch","relapse","MB",20753600
48,"PRC","Precommissural nucleus","relapse","MB",23464250
48,"APN","Anterior pretectal nucleus","relapse","MB",8613108.86076
48,"MPT","Medial pretectal area","relapse","MB",28132041.6667
48,"NOT","Nucleus of the optic tract","relapse","MB",7734478.26087
48,"NPC","Nucleus of the posterior commissure","relapse","MB",19633379.3103
48,"OP","Olivary pretectal nucleus","relapse","MB",8601928.57143
48,"PPT","Posterior pretectal nucleus","relapse","MB",15794416.6667
48,"RN","Red nucleus","relapse","MB",15428392.2414
48,"RR","Midbrain reticular nucleus, retrorubral area","relapse","MB",12758420.4545
48,"SCdg","Superior colliculus, motor related, deep gray layer","relapse","MB",14211174.3929
48,"SCdw","Superior colliculus, motor related, deep white layer","relapse","MB",9815919.11765
48,"SCig-a","Superior colliculus, motor related, intermediate gray layer, sublayer a","relapse","MB",15149317.0732
48,"SCig-b","Superior colliculus, motor related, intermediate gray layer, sublayer b","relapse","MB",14896401.3605
48,"SCig-c","Superior colliculus, motor related, intermediate gray layer, sublayer c","relapse","MB",22403933.3333
48,"SCiw","Superior colliculus, motor related, intermediate white layer","relapse","MB",17864477.2414
48,"SNr","Substantia nigra, reticular part","relapse","MB",4509350.25381
48,"VTA","Ventral tegmental area","relapse","MB",9043551.83946
48,"VTN","Ventral tegmental nucleus","relapse","MB",4101000
48,"IC","Inferior colliculus","relapse","MB",13240737.4477
48,"MEV","Midbrain trigeminal nucleus","relapse","MB",14753785.7143
48,"NB","Nucleus of the brachium of the inferior colliculus","relapse","MB",6175080
48,"PBG","Parabigeminal nucleus","relapse","MB",1548687.5
48,"SAG","Nucleus sagulum","relapse","MB",2302860.46512
48,"SCop","Superior colliculus, optic layer","relapse","MB",13327685.3933
48,"SCsg","Superior colliculus, superficial gray layer","relapse","MB",6010469.97389
48,"PPN","Pedunculopontine nucleus","relapse","MB",12965650.5376
48,"CLI","Central linear nucleus raphe","relapse","MB",14055043.4783
48,"DR","Dorsal nucleus raphe","relapse","MB",9312897.95918
48,"IF","Interfascicular nucleus raphe","relapse","MB",45061785.7143
48,"IPN","Interpeduncular nucleus","relapse","MB",4969324.5614
48,"SNc","Substantia nigra, compact part","relapse","MB",9108787.5
48,"BAC","Bed nucleus of the anterior commissure","relapse","PAL",3025750
48,"BST","Bed nuclei of the stria terminalis","relapse","PAL",13432841.3223
48,"GPe","Globus pallidus, external segment","relapse","PAL",6107172.68446
48,"GPi","Globus pallidus, internal segment","relapse","PAL",7182579.61783
48,"MS","Medial septal nucleus","relapse","PAL",9206567.30769
48,"NDB","Diagonal band nucleus","relapse","PAL",3779193.91635
48,"TRS","Triangular nucleus of septum","relapse","PAL",5883561.79775
48,"MA","Magnocellular nucleus","relapse","PAL",5338720.58824
48,"SI","Substantia innominata","relapse","PAL",9063899.82578
48,"LSc","Lateral septal nucleus, caudal (caudodorsal) part","relapse","STR",19157987.6033
48,"LSr","Lateral septal nucleus, rostral (rostroventral) part","relapse","STR",21355949.6296
48,"LSv","Lateral septal nucleus, ventral part","relapse","STR",25737083.3333
48,"SF","Septofimbrial nucleus","relapse","STR",13732539.823
48,"CP","Caudoputamen","relapse","STR",15779409.6421
48,"ACB","Nucleus accumbens","relapse","STR",18805109.7285
48,"FS","Fundus of striatum","relapse","STR",20701843.5374
48,"OT","Olfactory tubercle","relapse","STR",3787571.72414
48,"AAA","Anterior amygdalar area","relapse","STR",12954449.7817
48,"BA","Bed nucleus of the accessory olfactory tract","relapse","STR",10190629.6296
48,"CEA","Central amygdalar nucleus","relapse","STR",20595556.9106
48,"IA","Intercalated amygdalar nucleus","relapse","STR",30695543.2099
48,"MEA","Medial amygdalar nucleus","relapse","STR",16888928.4468
48,"CA","Ammon's horn","relapse","CTXpl",11233400.4503
48,"DG","Dentate gyrus","relapse","CTXpl",14213665.4762
48,"FC","Fasciola cinerea","relapse","CTXpl",2189807.69231
48,"ENT","Entorhinal area","relapse","CTXpl",9911222.47329
48,"PAR","Parasubiculum","relapse","CTXpl",4979560.6469
48,"POST","Postsubiculum","relapse","CTXpl",7594703.07167
48,"PRE","Presubiculum","relapse","CTXpl",9975814.63415
48,"SUB","Subiculum","relapse","CTXpl",12886367.9494
48,"ACAd","Anterior cingulate area, dorsal part","relapse","CTXpl",10762831.5946
48,"ACAv","Anterior cingulate area, ventral part","relapse","CTXpl",13597927.3356
48,"AId","Agranular insular area, dorsal part","relapse","CTXpl",7738451.67526
48,"AIp","Agranular insular area, posterior part","relapse","CTXpl",10485667.8766
48,"AIv","Agranular insular area, ventral part","relapse","CTXpl",7201707.40306
48,"AUDd","Dorsal auditory area","relapse","CTXpl",15879609.5618
48,"AUDp","Primary auditory area","relapse","CTXpl",15356595.0413
48,"AUDpo","Posterior auditory area","relapse","CTXpl",17134248.062
48,"AUDv","Ventral auditory area","relapse","CTXpl",13479852.6728
48,"ECT1","Ectorhinal area/Layer 1","relapse","CTXpl",4351095.2381
48,"ECT5","Ectorhinal area/Layer 5","relapse","CTXpl",21995157.2327
48,"ECT6a","Ectorhinal area/Layer 6a","relapse","CTXpl",30744623.1884
48,"ECT6b","Ectorhinal area/Layer 6b","relapse","CTXpl",25130500
48,"FRP1","Frontal pole, layer 1","relapse","CTXpl",339000
48,"FRP5","Frontal pole, layer 5","relapse","CTXpl",9887203.38983
48,"FRP6a","Frontal pole, layer 6a","relapse","CTXpl",12475454.5455
48,"GU1","Gustatory areas, layer 1","relapse","CTXpl",333512.195122
48,"GU4","Gustatory areas, layer 4","relapse","CTXpl",14651844.8276
48,"GU5","Gustatory areas, layer 5","relapse","CTXpl",14282751.1111
48,"GU6a","Gustatory areas, layer 6a","relapse","CTXpl",16267238.6364
48,"GU6b","Gustatory areas, layer 6b","relapse","CTXpl",14043714.2857
48,"ILA1","Infralimbic area, layer 1","relapse","CTXpl",13986000
48,"ILA5","Infralimbic area, layer 5","relapse","CTXpl",14512148.5149
48,"ILA6a","Infralimbic area, layer 6a","relapse","CTXpl",11151040
48,"ILA6b","Infralimbic area, layer 6b","relapse","CTXpl",5139750
48,"MOp","Primary motor area","relapse","CTXpl",10108068.5078
48,"MOs","Secondary motor area","relapse","CTXpl",8376660.77022
48,"ORBl","Orbital area, lateral part","relapse","CTXpl",15660386.5248
48,"ORBm","Orbital area, medial part","relapse","CTXpl",12112538.9408
48,"ORBvl","Orbital area, ventrolateral part","relapse","CTXpl",14216146.6049
48,"PERI1","Perirhinal area, layer 1","relapse","CTXpl",6172674.60317
48,"PERI5","Perirhinal area, layer 5","relapse","CTXpl",17004584.7953
48,"PERI6a","Perirhinal area, layer 6a","relapse","CTXpl",28048500
48,"PERI6b","Perirhinal area, layer 6b","relapse","CTXpl",40761714.2857
48,"PL1","Prelimbic area, layer 1","relapse","CTXpl",10991951.049
48,"PL5","Prelimbic area, layer 5","relapse","CTXpl",17689030.6407
48,"PL6a","Prelimbic area, layer 6a","relapse","CTXpl",13146398.9362
48,"PL6b","Prelimbic area, layer 6b","relapse","CTXpl",4048500
48,"VISa","Anterior area","relapse","CTXpl",15514770.8978
48,"VISrl","Rostrolateral visual area","relapse","CTXpl",15931948.0813
48,"RSPagl","Retrosplenial area, lateral agranular part","relapse","CTXpl",12244558.6283
48,"RSPd","Retrosplenial area, dorsal part","relapse","CTXpl",10772119.2335
48,"RSPv","Retrosplenial area, ventral part","relapse","CTXpl",10418634.8645
48,"SSp","Primary somatosensory area","relapse","CTXpl",14920447.8636
48,"SSs","Supplemental somatosensory area","relapse","CTXpl",16250533.4049
48,"TEa1","Temporal association areas, layer 1","relapse","CTXpl",1759337.96296
48,"TEa4","Temporal association areas, layer 4","relapse","CTXpl",19939795.6204
48,"TEa5","Temporal association areas, layer 5","relapse","CTXpl",21554980.5556
48,"TEa6a","Temporal association areas, layer 6a","relapse","CTXpl",26294500
48,"TEa6b","Temporal association areas, layer 6b","relapse","CTXpl",18354645.1613
48,"VISal","Anterolateral visual area","relapse","CTXpl",17140821.4286
48,"VISam","Anteromedial visual area","relapse","CTXpl",14797843.0233
48,"VISl","Lateral visual area","relapse","CTXpl",20582733.4711
48,"VISli","Laterointermediate area","relapse","CTXpl",20787388.601
48,"VISp","Primary visual area","relapse","CTXpl",19151732.1049
48,"VISpl","Posterolateral visual area","relapse","CTXpl",18500839.5722
48,"VISpm","posteromedial visual area","relapse","CTXpl",18252699.5614
48,"VISpor","Postrhinal area","relapse","CTXpl",20050420.5817
48,"VISC1","Visceral area, layer 1","relapse","CTXpl",2047187.5
48,"VISC4","Visceral area, layer 4","relapse","CTXpl",18764875
48,"VISC5","Visceral area, layer 5","relapse","CTXpl",15477759.8425
48,"VISC6a","Visceral area, layer 6a","relapse","CTXpl",19105233.4802
48,"VISC6b","Visceral area, layer 6b","relapse","CTXpl",16051750
48,"AOBgl","Accessory olfactory bulb, glomerular layer","relapse","CTXpl",4106625
48,"AON","Anterior olfactory nucleus","relapse","CTXpl",9328470.10551
48,"COAa","Cortical amygdalar area, anterior part","relapse","CTXpl",10385565.2174
48,"COAp","Cortical amygdalar area, posterior part","relapse","CTXpl",9806292.74293
48,"DP","Dorsal peduncular area","relapse","CTXpl",12267089.5522
48,"MOB","Main olfactory bulb","relapse","CTXpl",5147968.25397
48,"NLOT1","Nucleus of the lateral olfactory tract, molecular layer","relapse","CTXpl",4923538.46154
48,"NLOT3","Nucleus of the lateral olfactory tract, layer 3","relapse","CTXpl",18178681.8182
48,"PAA","Piriform-amygdalar area","relapse","CTXpl",9931931.40794
48,"PIR","Piriform area","relapse","CTXpl",13035643.1015
48,"TR","Postpiriform transition area","relapse","CTXpl",12080038.7931
48,"TT","Taenia tecta","relapse","CTXpl",11992585.1064
48,"BLAa","Basolateral amygdalar nucleus, anterior part","relapse","CTXsp",18203222.5705
48,"BLAp","Basolateral amygdalar nucleus, posterior part","relapse","CTXsp",19412567.5676
48,"BLAv","Basolateral amygdalar nucleus, ventral part","relapse","CTXsp",17640123.8095
48,"BMA","Basomedial amygdalar nucleus","relapse","CTXsp",19753033.4821
48,"CLA","Claustrum","relapse","CTXsp",19624552.0362
48,"EPd","Endopiriform nucleus, dorsal part","relapse","CTXsp",17427026.7857
48,"EPv","Endopiriform nucleus, ventral part","relapse","CTXsp",22104000
48,"LA","Lateral amygdalar nucleus","relapse","CTXsp",16700412.8788
48,"PA","Posterior amygdalar nucleus","relapse","CTXsp",21454741.2587
49,"ACVII","Accessory facial motor nucleus","relapse","HB",7033000
49,"GRN","Gigantocellular reticular nucleus","relapse","HB",1668035.08772
49,"IRN","Intermediate reticular nucleus","relapse","HB",1364784.94624
49,"MARN","Magnocellular reticular nucleus","relapse","HB",2758106.38298
49,"PARN","Parvicellular reticular nucleus","relapse","HB",794865.168539
49,"VI","Abducens nucleus","relapse","HB",1085000
49,"VII","Facial motor nucleus","relapse","HB",2023862.31884
49,"MV","Medial vestibular nucleus","relapse","HB",154600
49,"SUV","Superior vestibular nucleus","relapse","HB",2993061.53846
49,"DCO","Dorsal cochlear nucleus","relapse","HB",528826.086957
49,"VCO","Ventral cochlear nucleus","relapse","HB",5441401.0989
49,"NTB","Nucleus of the trapezoid body","relapse","HB",11253458.3333
49,"B","Barrington's nucleus","relapse","HB",9880692.30769
49,"DTN","Dorsal tegmental nucleus","relapse","HB",3791322.58065
49,"PCG","Pontine central gray","relapse","HB",6445631.11111
49,"PG","Pontine gray","relapse","HB",19899010.582
49,"PRNc","Pontine reticular nucleus, caudal part","relapse","HB",13019361.2245
49,"SG","Supragenual nucleus","relapse","HB",742400
49,"SUT","Supratrigeminal nucleus","relapse","HB",8825728.57143
49,"TRN","Tegmental reticular nucleus","relapse","HB",33460697.6744
49,"V","Motor nucleus of trigeminal","relapse","HB",12594466.1654
49,"CS","Superior central nucleus raphe","relapse","HB",14514164.1026
49,"LC","Locus ceruleus","relapse","HB",6626857.14286
49,"LDT","Laterodorsal tegmental nucleus","relapse","HB",11401209.3023
49,"NI","Nucleus incertus","relapse","HB",15848437.5
49,"PRNr","Pontine reticular nucleus","relapse","HB",12368691.9374
49,"SLC","Subceruleus nucleus","relapse","HB",11494166.6667
49,"SLD","Sublaterodorsal nucleus","relapse","HB",11865896.5517
49,"NLL","Nucleus of the lateral lemniscus","relapse","HB",4149213.9738
49,"PB","Parabrachial nucleus","relapse","HB",10947708.3333
49,"PSV","Principal sensory nucleus of the trigeminal","relapse","HB",11468210.6538
49,"POR","Superior olivary complex, periolivary region","relapse","HB",5780371.42857
49,"SOCl","Superior olivary complex, lateral part","relapse","HB",1619859.15493
49,"SOCm","Superior olivary complex, medial part","relapse","HB",12317527.7778
49,"LHA","Lateral hypothalamic area","relapse","HY",10028226.8786
49,"LPO","Lateral preoptic area","relapse","HY",8573828.44244
49,"PST","Preparasubthalamic nucleus","relapse","HY",16677400
49,"PSTN","Parasubthalamic nucleus","relapse","HY",14083047.619
49,"RCH","Retrochiasmatic area","relapse","HY",2318870
49,"STN","Subthalamic nucleus","relapse","HY",14591272.7273
49,"TU","Tuberal nucleus","relapse","HY",3975936.70886
49,"FF","Fields of Forel","relapse","HY",19025000
49,"AHN","Anterior hypothalamic nucleus","relapse","HY",4822201.70455
49,"LM","Lateral mammillary nucleus","relapse","HY",416473.684211
49,"MM","Medial mammillary nucleus","relapse","HY",2146526.54867
49,"SUM","Supramammillary nucleus","relapse","HY",16755365.8537
49,"TM","Tuberomammillary nucleus","relapse","HY",4101217.3913
49,"MPN","Medial preoptic nucleus","relapse","HY",1558885.05747
49,"PH","Posterior hypothalamic nucleus","relapse","HY",17216501.6393
49,"PMv","Ventral premammillary nucleus","relapse","HY",6527977.27273
49,"PVHd","Paraventricular hypothalamic nucleus, descending division","relapse","HY",8747450
49,"VMH","Ventromedial hypothalamic nucleus","relapse","HY",3498257.14286
49,"ADP","Anterodorsal preoptic nucleus","relapse","HY",7810615.38462
49,"AVP","Anteroventral preoptic nucleus","relapse","HY",1729218.75
49,"AVPV","Anteroventral periventricular nucleus","relapse","HY",217903.225806
49,"DMH","Dorsomedial nucleus of the hypothalamus","relapse","HY",9319581.39535
49,"MEPO","Median preoptic nucleus","relapse","HY",2081455.88235
49,"MPO","Medial preoptic area","relapse","HY",2740420.21277
49,"PD","Posterodorsal preoptic nucleus","relapse","HY",4325000
49,"PS","Parastrial nucleus","relapse","HY",6744250
49,"PVp","Periventricular hypothalamic nucleus, posterior part","relapse","HY",2510849.0566
49,"PVpo","Periventricular hypothalamic nucleus, preoptic part","relapse","HY",1459375
49,"SBPV","Subparaventricular zone","relapse","HY",5441553.57143
49,"SFO","Subfornical organ","relapse","HY",42333.3333333
49,"VLPO","Ventrolateral preoptic nucleus","relapse","HY",1541266.66667
49,"ARH","Arcuate hypothalamic nucleus","relapse","HY",927000
49,"PVH","Paraventricular hypothalamic nucleus","relapse","HY",4303393.93939
49,"PVa","Periventricular hypothalamic nucleus, anterior part","relapse","HY",3195400
49,"PVi","Periventricular hypothalamic nucleus, intermediate part","relapse","HY",1592230.76923
49,"SO","Supraoptic nucleus","relapse","HY",8570645.16129
49,"AD","Anterodorsal nucleus","relapse","TH",6668039.21569
49,"AM","Anteromedial nucleus","relapse","TH",10876023.2558
49,"AV","Anteroventral nucleus of thalamus","relapse","TH",8462006.75676
49,"IAD","Interanterodorsal nucleus of the thalamus","relapse","TH",15309323.5294
49,"IAM","Interanteromedial nucleus of the thalamus","relapse","TH",20637636.3636
49,"LD","Lateral dorsal nucleus of thalamus","relapse","TH",11040162.5344
49,"LH","Lateral habenula","relapse","TH",9065918.18182
49,"MH","Medial habenula","relapse","TH",2734623.52941
49,"IGL","Intergeniculate leaflet of the lateral geniculate complex","relapse","TH",35926521.7391
49,"LGv","Ventral part of the lateral geniculate complex","relapse","TH",27761881.8898
49,"SubG","Subgeniculate nucleus","relapse","TH",8723250
49,"CL","Central lateral nucleus of the thalamus","relapse","TH",13149252.7473
49,"CM","Central medial nucleus of the thalamus","relapse","TH",12188169.2308
49,"PCN","Paracentral nucleus","relapse","TH",6784439.56044
49,"PF","Parafascicular nucleus","relapse","TH",10052785.2349
49,"LP","Lateral posterior nucleus of the thalamus","relapse","TH",12352017.8571
49,"PO","Posterior complex of the thalamus","relapse","TH",11658647.8873
49,"POL","Posterior limiting nucleus of the thalamus","relapse","TH",14269324.3243
49,"SGN","Suprageniculate nucleus","relapse","TH",14858545.4545
49,"IMD","Intermediodorsal nucleus of the thalamus","relapse","TH",11376187.5
49,"MD","Mediodorsal nucleus of thalamus","relapse","TH",6870618.25726
49,"PR","Perireunensis nucleus","relapse","TH",5750000
49,"SMT","Submedial nucleus of the thalamus","relapse","TH",8821196.72131
49,"PT","Parataenial nucleus","relapse","TH",18766532.7103
49,"PVT","Paraventricular nucleus of the thalamus","relapse","TH",27230207.5472
49,"RT","Reticular nucleus of the thalamus","relapse","TH",6372239.52096
49,"LGd","Dorsal part of the lateral geniculate complex","relapse","TH",15088598.3264
49,"MG","Medial geniculate complex","relapse","TH",8132742.51497
49,"PP","Peripeduncular nucleus","relapse","TH",8871933.33333
49,"SPA","Subparafascicular area","relapse","TH",10470947.3684
49,"SPFm","Subparafascicular nucleus, magnocellular part","relapse","TH",11098321.4286
49,"SPFp","Subparafascicular nucleus, parvicellular part","relapse","TH",9237609.1954
49,"VAL","Ventral anterior-lateral complex of the thalamus","relapse","TH",11690113.7255
49,"VM","Ventral medial nucleus of the thalamus","relapse","TH",10415167.8322
49,"VP","Ventral posterior complex of the thalamus","relapse","TH",15618267.052
49,"CUN","Cuneiform nucleus","relapse","MB",15384596.3303
49,"EW","Edinger-Westphal nucleus","relapse","MB",52902230.7692
49,"III","Oculomotor nucleus","relapse","MB",37720428.5714
49,"IV","Trochlear nucleus","relapse","MB",43161500
49,"LT","Lateral terminal nucleus of the accessory optic tract","relapse","MB",7980000
49,"MRN","Midbrain reticular nucleus","relapse","MB",11440651.7467
49,"ND","Nucleus of Darkschewitsch","relapse","MB",32015700
49,"PRC","Precommissural nucleus","relapse","MB",34622833.3333
49,"APN","Anterior pretectal nucleus","relapse","MB",15130810.5516
49,"MPT","Medial pretectal area","relapse","MB",24080024.3902
49,"NOT","Nucleus of the optic tract","relapse","MB",9785941.17647
49,"NPC","Nucleus of the posterior commissure","relapse","MB",29075144.4444
49,"OP","Olivary pretectal nucleus","relapse","MB",8381433.33333
49,"PPT","Posterior pretectal nucleus","relapse","MB",18325846.1538
49,"RN","Red nucleus","relapse","MB",8593000
49,"RR","Midbrain reticular nucleus, retrorubral area","relapse","MB",6763475.30864
49,"SCdg","Superior colliculus, motor related, deep gray layer","relapse","MB",14373441.6136
49,"SCdw","Superior colliculus, motor related, deep white layer","relapse","MB",10544892.3077
49,"SCig-a","Superior colliculus, motor related, intermediate gray layer, sublayer a","relapse","MB",18690744.6809
49,"SCig-b","Superior colliculus, motor related, intermediate gray layer, sublayer b","relapse","MB",18649639.4558
49,"SCig-c","Superior colliculus, motor related, intermediate gray layer, sublayer c","relapse","MB",29292333.3333
49,"SCiw","Superior colliculus, motor related, intermediate white layer","relapse","MB",16505823.8276
49,"SNr","Substantia nigra, reticular part","relapse","MB",5999460.36585
49,"VTA","Ventral tegmental area","relapse","MB",9863820.42254
49,"VTN","Ventral tegmental nucleus","relapse","MB",3475384.61538
49,"IC","Inferior colliculus","relapse","MB",13520206.1031
49,"MEV","Midbrain trigeminal nucleus","relapse","MB",13802384.6154
49,"NB","Nucleus of the brachium of the inferior colliculus","relapse","MB",8776020.40816
49,"PBG","Parabigeminal nucleus","relapse","MB",2688825
49,"SAG","Nucleus sagulum","relapse","MB",6536916.66667
49,"SCop","Superior colliculus, optic layer","relapse","MB",18560714.8594
49,"SCsg","Superior colliculus, superficial gray layer","relapse","MB",6106016.01423
49,"PPN","Pedunculopontine nucleus","relapse","MB",8471813.82979
49,"CLI","Central linear nucleus raphe","relapse","MB",22056703.7037
49,"DR","Dorsal nucleus raphe","relapse","MB",22870380.9524
49,"IF","Interfascicular nucleus raphe","relapse","MB",47673000
49,"IPN","Interpeduncular nucleus","relapse","MB",6546385.41667
49,"SNc","Substantia nigra, compact part","relapse","MB",7014765.4321
49,"BAC","Bed nucleus of the anterior commissure","relapse","PAL",5020000
49,"BST","Bed nuclei of the stria terminalis","relapse","PAL",12646824.9595
49,"GPe","Globus pallidus, external segment","relapse","PAL",6087658.61514
49,"GPi","Globus pallidus, internal segment","relapse","PAL",9976859.87261
49,"MS","Medial septal nucleus","relapse","PAL",10060434.1085
49,"NDB","Diagonal band nucleus","relapse","PAL",5079792.29122
49,"TRS","Triangular nucleus of septum","relapse","PAL",5369627.90698
49,"MA","Magnocellular nucleus","relapse","PAL",6789131.78295
49,"SI","Substantia innominata","relapse","PAL",9431393.47079
49,"LSc","Lateral septal nucleus, caudal (caudodorsal) part","relapse","STR",17111639.6396
49,"LSr","Lateral septal nucleus, rostral (rostroventral) part","relapse","STR",15984052.7449
49,"LSv","Lateral septal nucleus, ventral part","relapse","STR",17610479.1667
49,"SF","Septofimbrial nucleus","relapse","STR",11564848.2143
49,"CP","Caudoputamen","relapse","STR",12886343.713
49,"ACB","Nucleus accumbens","relapse","STR",14549575.9076
49,"FS","Fundus of striatum","relapse","STR",12496876.7123
49,"OT","Olfactory tubercle","relapse","STR",7709647.82016
49,"AAA","Anterior amygdalar area","relapse","STR",9372458.87446
49,"BA","Bed nucleus of the accessory olfactory tract","relapse","STR",12867037.037
49,"CEA","Central amygdalar nucleus","relapse","STR",14506126.195
